trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
806,13:28:00,13:28:00,124,24,,
807,13:04:00,13:04:00,282,1,,
807,13:04:00,13:04:00,68,2,,
807,13:06:00,13:06:00,285,3,,
807,13:07:00,13:07:00,286,4,,
807,13:07:00,13:07:00,287,5,,
807,13:09:00,13:09:00,288,6,,
807,13:10:00,13:10:00,289,7,,
807,13:10:00,13:10:00,290,8,,
807,13:12:00,13:12:00,291,9,,
807,13:13:00,13:13:00,292,10,,
807,13:15:00,13:15:00,293,11,,
807,13:16:00,13:16:00,294,12,,
807,13:18:00,13:18:00,295,13,,
807,13:19:00,13:19:00,296,14,,
807,13:23:00,13:23:00,1247,15,,
808,13:07:00,13:07:00,166,1,,
808,13:08:00,13:08:00,318,2,,
808,13:09:00,13:09:00,319,3,,
808,13:10:00,13:10:00,770,4,,
808,13:10:00,13:10:00,320,5,,
808,13:12:00,13:12:00,321,6,,
808,13:12:00,13:12:00,322,7,,
808,13:13:00,13:13:00,174,8,,
808,13:16:00,13:16:00,324,9,,
808,13:16:00,13:16:00,325,10,,
808,13:17:00,13:17:00,326,11,,
808,13:20:00,13:20:00,327,12,,
808,13:20:00,13:20:00,328,13,,
808,13:21:00,13:21:00,329,14,,
808,13:22:00,13:22:00,240,15,,
808,13:22:00,13:22:00,330,16,,
808,13:23:00,13:23:00,331,17,,
808,13:25:00,13:25:00,332,18,,
808,13:25:00,13:25:00,298,19,,
808,13:29:00,13:29:00,297,20,,
808,13:30:00,13:30:00,234,21,,
808,13:33:00,13:33:00,1247,22,,
809,13:10:00,13:10:00,140,1,,
809,13:20:00,13:20:00,46,2,,
809,13:21:00,13:21:00,643,3,,
809,13:22:00,13:22:00,641,4,,
809,13:24:00,13:24:00,629,5,,
809,13:25:00,13:25:00,644,6,,
809,13:26:00,13:26:00,650,7,,
809,13:27:00,13:27:00,621,8,,
809,13:28:00,13:28:00,640,9,,
809,13:29:00,13:29:00,647,10,,
809,13:31:00,13:31:00,756,11,,
809,13:32:00,13:32:00,751,12,,
809,13:33:00,13:33:00,754,13,,
809,13:35:00,13:35:00,2556,14,,
809,13:37:00,13:37:00,2557,15,,
809,13:38:00,13:38:00,342,16,,
809,13:40:00,13:40:00,764,17,,
809,13:42:00,13:42:00,227,18,,
809,13:43:00,13:43:00,688,19,,
809,13:44:00,13:44:00,265,20,,
809,13:49:00,13:49:00,1247,21,,
810,13:11:00,13:11:00,151,1,,
810,13:12:00,13:12:00,595,2,,
810,13:17:00,13:17:00,1266,3,,
810,13:19:00,13:19:00,406,4,,
810,13:20:00,13:20:00,404,5,,
810,13:22:00,13:22:00,563,6,,
810,13:24:00,13:24:00,139,7,,
810,13:26:00,13:26:00,559,8,,
810,13:28:00,13:28:00,565,9,,
810,13:29:00,13:29:00,567,10,,
810,13:34:00,13:34:00,568,11,,
811,13:14:00,13:14:00,568,1,,
811,13:15:00,13:15:00,566,2,,
811,13:16:00,13:16:00,564,3,,
811,13:18:00,13:18:00,560,4,,
811,13:20:00,13:20:00,158,5,,
811,13:25:00,13:25:00,562,6,,
811,13:26:00,13:26:00,403,7,,
811,13:27:00,13:27:00,405,8,,
811,13:28:00,13:28:00,1267,9,,
811,13:29:00,13:29:00,413,10,,
811,13:31:00,13:31:00,163,11,,
811,13:32:00,13:32:00,529,12,,
811,13:33:00,13:33:00,526,13,,
811,13:37:00,13:37:00,451,14,,
811,13:40:00,13:40:00,444,15,,
811,13:42:00,13:42:00,438,16,,
811,13:44:00,13:44:00,447,17,,
811,13:46:00,13:46:00,442,18,,
811,13:47:00,13:47:00,448,19,,
811,13:53:00,13:53:00,124,20,,
811,13:54:00,13:54:00,845,21,,
811,13:55:00,13:55:00,690,22,,
811,13:56:00,13:56:00,684,23,,
811,13:58:00,13:58:00,209,24,,
811,13:59:00,13:59:00,208,25,,
811,14:01:00,14:01:00,275,26,,
811,14:01:00,14:01:00,1259,27,,
811,14:05:00,14:05:00,221,28,,
811,14:08:00,14:08:00,222,29,,
811,14:10:00,14:10:00,1247,30,,
812,13:29:00,13:29:00,175,1,,
812,13:31:00,13:31:00,1261,2,,
812,13:32:00,13:32:00,684,3,,
812,13:34:00,13:34:00,209,4,,
812,13:34:00,13:34:00,208,5,,
812,13:36:00,13:36:00,207,6,,
812,13:36:00,13:36:00,217,7,,
812,13:37:00,13:37:00,218,8,,
812,13:39:00,13:39:00,219,9,,
812,13:39:00,13:39:00,220,10,,
812,13:40:00,13:40:00,1259,11,,
812,13:41:00,13:41:00,221,12,,
812,13:42:00,13:42:00,222,13,,
812,13:43:00,13:43:00,1247,14,,
812,13:47:00,13:47:00,2616,15,,
812,13:49:00,13:49:00,2612,16,,
812,13:50:00,13:50:00,254,17,,
812,13:52:00,13:52:00,1251,18,,
812,13:53:00,13:53:00,2564,19,,
812,13:55:00,13:55:00,382,20,,
812,14:00:00,14:00:00,2640,21,,
813,13:38:00,13:38:00,56,1,,
813,13:39:00,13:39:00,242,2,,
813,13:41:00,13:41:00,241,3,,
813,13:42:00,13:42:00,240,4,,
813,13:42:00,13:42:00,330,5,,
813,13:44:00,13:44:00,247,6,,
813,13:45:00,13:45:00,236,7,,
813,13:47:00,13:47:00,297,8,,
813,13:49:00,13:49:00,234,9,,
813,13:50:00,13:50:00,233,10,,
813,13:51:00,13:51:00,1247,11,,
813,13:52:00,13:52:00,2620,12,,
813,13:53:00,13:53:00,224,13,,
813,13:54:00,13:54:00,225,14,,
813,13:55:00,13:55:00,676,15,,
813,13:57:00,13:57:00,226,16,,
813,13:57:00,13:57:00,227,17,,
813,13:57:00,13:57:00,228,18,,
813,13:58:00,13:58:00,55,19,,
814,13:41:00,13:41:00,156,1,,
814,13:43:00,13:43:00,584,2,,
814,13:45:00,13:45:00,532,3,,
814,13:48:00,13:48:00,728,4,,
814,13:49:00,13:49:00,739,5,,
814,13:50:00,13:50:00,736,6,,
814,13:51:00,13:51:00,738,7,,
814,13:52:00,13:52:00,730,8,,
814,13:53:00,13:53:00,734,9,,
814,13:54:00,13:54:00,779,10,,
814,13:59:00,13:59:00,124,11,,
814,14:01:00,14:01:00,845,12,,
814,14:04:00,14:04:00,690,13,,
814,14:06:00,14:06:00,684,14,,
814,14:07:00,14:07:00,211,15,,
814,14:09:00,14:09:00,380,16,,
814,14:10:00,14:10:00,381,17,,
814,14:12:00,14:12:00,1247,18,,
815,13:41:00,13:41:00,498,1,,
815,13:42:00,13:42:00,490,2,,
815,13:44:00,13:44:00,2561,3,,
815,13:48:00,13:48:00,64,4,,
815,13:50:00,13:50:00,187,5,,
815,13:52:00,13:52:00,2558,6,,
815,13:54:00,13:54:00,746,7,,
815,13:56:00,13:56:00,286,8,,
815,13:57:00,13:57:00,764,9,,
815,13:59:00,13:59:00,227,10,,
815,14:01:00,14:01:00,688,11,,
815,14:03:00,14:03:00,265,12,,
815,14:10:00,14:10:00,1247,13,,
816,13:42:00,13:42:00,46,1,,
816,13:43:00,13:43:00,643,2,,
816,13:44:00,13:44:00,641,3,,
816,13:46:00,13:46:00,629,4,,
816,13:47:00,13:47:00,644,5,,
816,13:48:00,13:48:00,650,6,,
816,13:49:00,13:49:00,621,7,,
816,13:50:00,13:50:00,640,8,,
816,13:51:00,13:51:00,647,9,,
816,13:53:00,13:53:00,756,10,,
816,13:54:00,13:54:00,751,11,,
816,13:55:00,13:55:00,754,12,,
816,13:57:00,13:57:00,748,13,,
816,13:59:00,13:59:00,743,14,,
816,14:01:00,14:01:00,764,15,,
816,14:03:00,14:03:00,227,16,,
816,14:04:00,14:04:00,688,17,,
816,14:05:00,14:05:00,265,18,,
816,14:10:00,14:10:00,1247,19,,
817,13:43:00,13:43:00,63,1,,
817,13:46:00,13:46:00,2664,2,,
817,13:49:00,13:49:00,708,3,,
817,13:54:00,13:54:00,611,4,,
817,13:59:00,13:59:00,268,5,,
817,14:00:00,14:00:00,269,6,,
817,14:02:00,14:02:00,270,7,,
817,14:03:00,14:03:00,271,8,,
817,14:05:00,14:05:00,267,9,,
817,14:06:00,14:06:00,266,10,,
817,14:07:00,14:07:00,265,11,,
817,14:10:00,14:10:00,1247,12,,
818,13:45:00,13:45:00,151,1,,
818,13:48:00,13:48:00,603,2,,
818,13:49:00,13:49:00,581,3,,
818,13:52:00,13:52:00,1237,4,,
818,13:59:00,13:59:00,154,5,,
818,14:01:00,14:01:00,590,6,,
818,14:03:00,14:03:00,588,7,,
818,14:04:00,14:04:00,593,8,,
818,14:06:00,14:06:00,596,9,,
818,14:12:00,14:12:00,153,10,,
818,14:18:00,14:18:00,598,11,,
818,14:20:00,14:20:00,585,12,,
818,14:25:00,14:25:00,777,13,,
818,14:26:00,14:26:00,780,14,,
818,14:31:00,14:31:00,768,15,,
818,14:33:00,14:33:00,795,16,,
818,14:33:00,14:33:00,316,17,,
818,14:34:00,14:34:00,166,18,,
818,14:36:00,14:36:00,775,19,,
818,14:38:00,14:38:00,787,20,,
818,14:40:00,14:40:00,840,21,,
818,14:41:00,14:41:00,835,22,,
818,14:42:00,14:42:00,847,23,,
818,14:43:00,14:43:00,837,24,,
818,14:43:00,14:43:00,843,25,,
818,14:44:00,14:44:00,327,26,,
818,14:46:00,14:46:00,328,27,,
818,14:47:00,14:47:00,329,28,,
818,14:48:00,14:48:00,240,29,,
818,14:50:00,14:50:00,330,30,,
818,14:51:00,14:51:00,331,31,,
818,14:52:00,14:52:00,332,32,,
818,14:53:00,14:53:00,298,33,,
818,14:54:00,14:54:00,297,34,,
818,14:56:00,14:56:00,1247,35,,
819,13:49:00,13:49:00,166,1,,
819,13:50:00,13:50:00,318,2,,
819,13:51:00,13:51:00,319,3,,
819,13:52:00,13:52:00,770,4,,
819,13:52:00,13:52:00,320,5,,
819,13:54:00,13:54:00,321,6,,
819,13:54:00,13:54:00,322,7,,
819,13:55:00,13:55:00,174,8,,
819,13:58:00,13:58:00,324,9,,
819,13:58:00,13:58:00,325,10,,
819,13:59:00,13:59:00,326,11,,
819,14:02:00,14:02:00,327,12,,
819,14:02:00,14:02:00,328,13,,
819,14:03:00,14:03:00,329,14,,
819,14:04:00,14:04:00,240,15,,
819,14:04:00,14:04:00,330,16,,
819,14:05:00,14:05:00,331,17,,
819,14:07:00,14:07:00,332,18,,
819,14:07:00,14:07:00,298,19,,
819,14:11:00,14:11:00,297,20,,
819,14:12:00,14:12:00,234,21,,
819,14:15:00,14:15:00,1247,22,,
819,14:22:00,14:22:00,2657,23,,
819,14:23:00,14:23:00,334,24,,
819,14:25:00,14:25:00,335,25,,
819,14:25:00,14:25:00,336,26,,
819,14:27:00,14:27:00,337,27,,
819,14:27:00,14:27:00,338,28,,
819,14:30:00,14:30:00,339,29,,
819,14:31:00,14:31:00,340,30,,
819,14:31:00,14:31:00,341,31,,
819,14:34:00,14:34:00,342,32,,
819,14:34:00,14:34:00,343,33,,
819,14:35:00,14:35:00,344,34,,
819,14:37:00,14:37:00,345,35,,
819,14:38:00,14:38:00,180,36,,
819,14:40:00,14:40:00,282,37,,
820,13:51:00,13:51:00,365,1,,
820,13:52:00,13:52:00,309,2,,
820,13:53:00,13:53:00,310,3,,
820,13:54:00,13:54:00,366,4,,
820,13:55:00,13:55:00,367,5,,
820,13:56:00,13:56:00,175,6,,
820,13:58:00,13:58:00,369,7,,
820,14:01:00,14:01:00,370,8,,
820,14:02:00,14:02:00,371,9,,
820,14:03:00,14:03:00,373,10,,
820,14:03:00,14:03:00,374,11,,
820,14:04:00,14:04:00,214,12,,
820,14:05:00,14:05:00,211,13,,
820,14:07:00,14:07:00,375,14,,
820,14:08:00,14:08:00,376,15,,
820,14:09:00,14:09:00,377,16,,
820,14:10:00,14:10:00,378,17,,
820,14:11:00,14:11:00,379,18,,
820,14:12:00,14:12:00,380,19,,
820,14:13:00,14:13:00,381,20,,
820,14:15:00,14:15:00,1247,21,,
821,13:56:00,13:56:00,282,1,,
821,13:56:00,13:56:00,68,2,,
821,13:58:00,13:58:00,285,3,,
821,13:59:00,13:59:00,286,4,,
821,13:59:00,13:59:00,287,5,,
821,14:01:00,14:01:00,288,6,,
821,14:02:00,14:02:00,289,7,,
821,14:02:00,14:02:00,290,8,,
821,14:04:00,14:04:00,291,9,,
821,14:05:00,14:05:00,292,10,,
821,14:07:00,14:07:00,293,11,,
821,14:08:00,14:08:00,294,12,,
821,14:10:00,14:10:00,295,13,,
821,14:11:00,14:11:00,296,14,,
821,14:15:00,14:15:00,1247,15,,
821,14:22:00,14:22:00,2658,16,,
821,14:24:00,14:24:00,251,17,,
821,14:27:00,14:27:00,250,18,,
821,14:28:00,14:28:00,333,19,,
821,14:30:00,14:30:00,299,20,,
821,14:30:00,14:30:00,300,21,,
821,14:31:00,14:31:00,301,22,,
821,14:31:00,14:31:00,245,23,,
821,14:33:00,14:33:00,302,24,,
821,14:33:00,14:33:00,303,25,,
821,14:36:00,14:36:00,304,26,,
821,14:36:00,14:36:00,305,27,,
821,14:37:00,14:37:00,306,28,,
821,14:39:00,14:39:00,307,29,,
821,14:39:00,14:39:00,103,30,,
821,14:40:00,14:40:00,309,31,,
821,14:41:00,14:41:00,310,32,,
821,14:42:00,14:42:00,311,33,,
821,14:43:00,14:43:00,96,34,,
821,14:44:00,14:44:00,312,35,,
821,14:45:00,14:45:00,313,36,,
821,14:47:00,14:47:00,89,37,,
822,14:00:00,14:00:00,2578,1,,
822,14:02:00,14:02:00,716,2,,
822,14:04:00,14:04:00,2580,3,,
822,14:05:00,14:05:00,2583,4,,
822,14:08:00,14:08:00,63,5,,
822,14:10:00,14:10:00,2586,6,,
822,14:12:00,14:12:00,2589,7,,
822,14:13:00,14:13:00,2591,8,,
822,14:14:00,14:14:00,2588,9,,
822,14:20:00,14:20:00,2593,10,,
822,14:22:00,14:22:00,2595,11,,
822,14:24:00,14:24:00,2598,12,,
822,14:26:00,14:26:00,2601,13,,
822,14:27:00,14:27:00,2604,14,,
822,14:28:00,14:28:00,712,15,,
822,14:30:00,14:30:00,708,16,,
823,14:02:00,14:02:00,257,1,,
823,14:02:00,14:02:00,281,2,,
823,14:03:00,14:03:00,2615,3,,
823,14:04:00,14:04:00,279,4,,
823,14:06:00,14:06:00,278,5,,
823,14:07:00,14:07:00,277,6,,
823,14:09:00,14:09:00,276,7,,
823,14:12:00,14:12:00,275,8,,
823,14:12:00,14:12:00,1259,9,,
823,14:13:00,14:13:00,221,10,,
823,14:13:00,14:13:00,222,11,,
823,14:15:00,14:15:00,1247,12,,
823,14:22:00,14:22:00,2618,13,,
823,14:25:00,14:25:00,2612,14,,
823,14:25:00,14:25:00,231,15,,
823,14:26:00,14:26:00,681,16,,
823,14:26:00,14:26:00,2565,17,,
823,14:27:00,14:27:00,229,18,,
823,14:28:00,14:28:00,55,19,,
824,14:05:00,14:05:00,2629,1,,
824,14:10:00,14:10:00,250,2,,
824,14:12:00,14:12:00,333,3,,
824,14:14:00,14:14:00,299,4,,
824,14:15:00,14:15:00,300,5,,
824,14:16:00,14:16:00,301,6,,
824,14:17:00,14:17:00,245,7,,
824,14:18:00,14:18:00,302,8,,
824,14:19:00,14:19:00,303,9,,
824,14:21:00,14:21:00,304,10,,
824,14:21:00,14:21:00,842,11,,
824,14:22:00,14:22:00,838,12,,
824,14:23:00,14:23:00,846,13,,
824,14:24:00,14:24:00,836,14,,
824,14:25:00,14:25:00,841,15,,
824,14:26:00,14:26:00,786,16,,
824,14:27:00,14:27:00,774,17,,
824,14:30:00,14:30:00,89,18,,
824,14:32:00,14:32:00,315,19,,
824,14:33:00,14:33:00,72,20,,
824,14:34:00,14:34:00,769,21,,
824,14:36:00,14:36:00,781,22,,
824,14:41:00,14:41:00,776,23,,
824,14:46:00,14:46:00,586,24,,
824,14:48:00,14:48:00,599,25,,
824,14:51:00,14:51:00,130,26,,
824,14:51:00,14:51:00,130,27,,
824,14:53:00,14:53:00,597,28,,
824,14:57:00,14:57:00,592,29,,
824,14:58:00,14:58:00,589,30,,
824,14:59:00,14:59:00,591,31,,
824,15:00:00,15:00:00,42,32,,
824,15:01:00,15:01:00,1237,33,,
824,15:06:00,15:06:00,582,34,,
824,15:07:00,15:07:00,602,35,,
824,15:09:00,15:09:00,156,36,,
825,14:05:00,14:05:00,2630,1,,
825,14:10:00,14:10:00,274,2,,
825,14:11:00,14:11:00,687,3,,
825,14:12:00,14:12:00,194,4,,
825,14:14:00,14:14:00,765,5,,
825,14:16:00,14:16:00,288,6,,
825,14:17:00,14:17:00,2554,7,,
825,14:19:00,14:19:00,2555,8,,
825,14:21:00,14:21:00,753,9,,
825,14:22:00,14:22:00,750,10,,
825,14:23:00,14:23:00,755,11,,
825,14:25:00,14:25:00,648,12,,
825,14:26:00,14:26:00,639,13,,
825,14:27:00,14:27:00,620,14,,
825,14:28:00,14:28:00,649,15,,
825,14:29:00,14:29:00,645,16,,
825,14:30:00,14:30:00,628,17,,
825,14:32:00,14:32:00,642,18,,
825,14:33:00,14:33:00,46,19,,
825,14:34:00,14:34:00,643,20,,
825,14:44:00,14:44:00,140,21,,
826,14:07:00,14:07:00,55,1,,
826,14:07:00,14:07:00,193,2,,
826,14:10:00,14:10:00,194,3,,
826,14:10:00,14:10:00,195,4,,
826,14:11:00,14:11:00,675,5,,
826,14:12:00,14:12:00,197,6,,
826,14:13:00,14:13:00,198,7,,
826,14:15:00,14:15:00,1247,8,,
826,14:22:00,14:22:00,2620,9,,
826,14:22:00,14:22:00,252,10,,
826,14:24:00,14:24:00,251,11,,
826,14:26:00,14:26:00,235,12,,
826,14:26:00,14:26:00,249,13,,
826,14:28:00,14:28:00,238,14,,
826,14:29:00,14:29:00,301,15,,
826,14:29:00,14:29:00,245,16,,
826,14:31:00,14:31:00,244,17,,
826,14:32:00,14:32:00,243,18,,
826,14:33:00,14:33:00,56,19,,
827,14:10:00,14:10:00,2640,1,,
827,14:12:00,14:12:00,268,2,,
827,14:13:00,14:13:00,269,3,,
827,14:14:00,14:14:00,2564,4,,
827,14:15:00,14:15:00,1250,5,,
827,14:17:00,14:17:00,254,6,,
827,14:18:00,14:18:00,2611,7,,
827,14:20:00,14:20:00,1247,8,,
827,14:22:00,14:22:00,2616,9,,
827,14:22:00,14:22:00,200,10,,
827,14:23:00,14:23:00,201,11,,
827,14:25:00,14:25:00,202,12,,
827,14:26:00,14:26:00,1258,13,,
827,14:27:00,14:27:00,203,14,,
827,14:27:00,14:27:00,204,15,,
827,14:30:00,14:30:00,205,16,,
827,14:30:00,14:30:00,206,17,,
827,14:31:00,14:31:00,216,18,,
827,14:31:00,14:31:00,215,19,,
827,14:32:00,14:32:00,214,20,,
827,14:34:00,14:34:00,685,21,,
827,14:35:00,14:35:00,1260,22,,
827,14:37:00,14:37:00,1254,23,,
827,14:37:00,14:37:00,124,24,,
828,14:20:00,14:20:00,140,1,,
828,14:30:00,14:30:00,46,2,,
828,14:31:00,14:31:00,643,3,,
828,14:32:00,14:32:00,641,4,,
828,14:34:00,14:34:00,629,5,,
828,14:35:00,14:35:00,644,6,,
828,14:36:00,14:36:00,650,7,,
828,14:37:00,14:37:00,621,8,,
828,14:38:00,14:38:00,640,9,,
828,14:39:00,14:39:00,647,10,,
828,14:41:00,14:41:00,756,11,,
828,14:42:00,14:42:00,751,12,,
828,14:43:00,14:43:00,754,13,,
828,14:45:00,14:45:00,2556,14,,
828,14:47:00,14:47:00,2557,15,,
828,14:48:00,14:48:00,342,16,,
828,14:50:00,14:50:00,764,17,,
828,14:52:00,14:52:00,227,18,,
828,14:53:00,14:53:00,688,19,,
828,14:54:00,14:54:00,265,20,,
828,14:59:00,14:59:00,1247,21,,
829,14:22:00,14:22:00,2624,1,,
829,14:24:00,14:24:00,348,2,,
829,14:25:00,14:25:00,349,3,,
829,14:27:00,14:27:00,212,4,,
829,14:28:00,14:28:00,685,5,,
829,14:30:00,14:30:00,691,6,,
829,14:33:00,14:33:00,844,7,,
829,14:35:00,14:35:00,175,8,,
829,14:40:00,14:40:00,778,9,,
829,14:41:00,14:41:00,733,10,,
829,14:42:00,14:42:00,731,11,,
829,14:43:00,14:43:00,737,12,,
829,14:44:00,14:44:00,735,13,,
829,14:45:00,14:45:00,740,14,,
829,14:46:00,14:46:00,729,15,,
829,14:49:00,14:49:00,531,16,,
829,14:51:00,14:51:00,583,17,,
829,14:53:00,14:53:00,151,18,,
829,14:54:00,14:54:00,595,19,,
829,14:58:00,14:58:00,1266,20,,
830,14:22:00,14:22:00,2625,1,,
830,14:23:00,14:23:00,200,2,,
830,14:24:00,14:24:00,201,3,,
830,14:25:00,14:25:00,202,4,,
830,14:26:00,14:26:00,1258,5,,
830,14:27:00,14:27:00,264,6,,
830,14:27:00,14:27:00,215,7,,
830,14:27:00,14:27:00,214,8,,
830,14:29:00,14:29:00,685,9,,
830,14:30:00,14:30:00,691,10,,
830,14:31:00,14:31:00,844,11,,
830,14:34:00,14:34:00,175,12,,
830,14:38:00,14:38:00,448,13,,
830,14:40:00,14:40:00,443,14,,
830,14:42:00,14:42:00,446,15,,
830,14:44:00,14:44:00,439,16,,
830,14:45:00,14:45:00,445,17,,
830,14:48:00,14:48:00,451,18,,
830,14:52:00,14:52:00,527,19,,
830,14:53:00,14:53:00,530,20,,
830,14:54:00,14:54:00,165,21,,
830,14:56:00,14:56:00,414,22,,
830,14:57:00,14:57:00,1266,23,,
830,14:59:00,14:59:00,406,24,,
830,15:00:00,15:00:00,404,25,,
830,15:02:00,15:02:00,563,26,,
830,15:04:00,15:04:00,139,27,,
830,15:06:00,15:06:00,559,28,,
830,15:08:00,15:08:00,565,29,,
830,15:09:00,15:09:00,567,30,,
830,15:14:00,15:14:00,568,31,,
831,14:22:00,14:22:00,2626,1,,
831,14:23:00,14:23:00,274,2,,
831,14:24:00,14:24:00,273,3,,
831,14:25:00,14:25:00,272,4,,
831,14:29:00,14:29:00,382,5,,
831,14:34:00,14:34:00,612,6,,
831,14:38:00,14:38:00,709,7,,
831,14:41:00,14:41:00,2663,8,,
831,14:43:00,14:43:00,185,9,,
832,14:22:00,14:22:00,2627,1,,
832,14:24:00,14:24:00,274,2,,
832,14:26:00,14:26:00,687,3,,
832,14:27:00,14:27:00,194,4,,
832,14:28:00,14:28:00,765,5,,
832,14:29:00,14:29:00,344,6,,
832,14:31:00,14:31:00,747,7,,
832,14:33:00,14:33:00,65,8,,
832,14:35:00,14:35:00,136,9,,
832,14:37:00,14:37:00,64,10,,
832,14:42:00,14:42:00,2560,11,,
832,14:45:00,14:45:00,491,12,,
832,14:46:00,14:46:00,498,13,,
833,14:22:00,14:22:00,2628,1,,
833,14:23:00,14:23:00,274,2,,
833,14:24:00,14:24:00,687,3,,
833,14:25:00,14:25:00,194,4,,
833,14:27:00,14:27:00,765,5,,
833,14:29:00,14:29:00,742,6,,
833,14:30:00,14:30:00,749,7,,
833,14:32:00,14:32:00,753,8,,
833,14:33:00,14:33:00,750,9,,
833,14:34:00,14:34:00,755,10,,
833,14:35:00,14:35:00,648,11,,
833,14:36:00,14:36:00,639,12,,
833,14:37:00,14:37:00,620,13,,
833,14:38:00,14:38:00,649,14,,
833,14:40:00,14:40:00,645,15,,
833,14:41:00,14:41:00,628,16,,
833,14:42:00,14:42:00,2633,17,,
833,14:43:00,14:43:00,642,18,,
833,14:45:00,14:45:00,46,19,,
834,14:22:00,14:22:00,2623,1,,
834,14:23:00,14:23:00,348,2,,
834,14:24:00,14:24:00,349,3,,
834,14:25:00,14:25:00,350,4,,
834,14:26:00,14:26:00,351,5,,
834,14:27:00,14:27:00,352,6,,
834,14:28:00,14:28:00,353,7,,
834,14:29:00,14:29:00,354,8,,
834,14:31:00,14:31:00,212,9,,
834,14:32:00,14:32:00,209,10,,
834,14:33:00,14:33:00,355,11,,
834,14:33:00,14:33:00,356,12,,
834,14:34:00,14:34:00,371,13,,
834,14:35:00,14:35:00,359,14,,
834,14:37:00,14:37:00,361,15,,
834,14:40:00,14:40:00,124,16,,
835,14:31:00,14:31:00,709,1,,
835,14:32:00,14:32:00,711,2,,
835,14:33:00,14:33:00,2605,3,,
835,14:34:00,14:34:00,2602,4,,
835,14:36:00,14:36:00,2599,5,,
835,14:38:00,14:38:00,2596,6,,
835,14:40:00,14:40:00,2593,7,,
835,14:46:00,14:46:00,2589,8,,
835,14:47:00,14:47:00,2591,9,,
835,14:48:00,14:48:00,2588,10,,
835,14:52:00,14:52:00,63,11,,
835,14:53:00,14:53:00,2586,12,,
835,14:55:00,14:55:00,2584,13,,
835,14:56:00,14:56:00,2581,14,,
835,14:58:00,14:58:00,717,15,,
835,15:00:00,15:00:00,2578,16,,
836,14:33:00,14:33:00,56,1,,
836,14:41:00,14:41:00,242,2,,
836,14:43:00,14:43:00,241,3,,
836,14:44:00,14:44:00,240,4,,
836,14:44:00,14:44:00,330,5,,
836,14:46:00,14:46:00,247,6,,
836,14:47:00,14:47:00,236,7,,
836,14:49:00,14:49:00,297,8,,
836,14:51:00,14:51:00,234,9,,
836,14:52:00,14:52:00,233,10,,
836,14:53:00,14:53:00,1247,11,,
836,14:54:00,14:54:00,2620,12,,
836,14:55:00,14:55:00,224,13,,
836,14:56:00,14:56:00,225,14,,
836,14:57:00,14:57:00,676,15,,
836,14:59:00,14:59:00,226,16,,
836,14:59:00,14:59:00,227,17,,
836,14:59:00,14:59:00,228,18,,
836,15:00:00,15:00:00,55,19,,
837,14:34:00,14:34:00,674,1,,
837,14:35:00,14:35:00,256,2,,
837,14:36:00,14:36:00,2566,3,,
837,14:37:00,14:37:00,682,4,,
837,14:38:00,14:38:00,255,5,,
837,14:38:00,14:38:00,2611,6,,
837,14:39:00,14:39:00,1247,7,,
837,14:43:00,14:43:00,2618,8,,
837,14:43:00,14:43:00,200,9,,
837,14:44:00,14:44:00,201,10,,
837,14:45:00,14:45:00,202,11,,
837,14:46:00,14:46:00,1258,12,,
837,14:48:00,14:48:00,264,13,,
837,14:50:00,14:50:00,263,14,,
837,14:51:00,14:51:00,262,15,,
837,14:53:00,14:53:00,261,16,,
837,14:53:00,14:53:00,260,17,,
837,14:54:00,14:54:00,2614,18,,
837,14:54:00,14:54:00,258,19,,
837,14:56:00,14:56:00,257,20,,
838,14:39:00,14:39:00,175,1,,
838,14:41:00,14:41:00,1261,2,,
838,14:42:00,14:42:00,684,3,,
838,14:44:00,14:44:00,209,4,,
838,14:44:00,14:44:00,208,5,,
838,14:46:00,14:46:00,207,6,,
838,14:46:00,14:46:00,217,7,,
838,14:47:00,14:47:00,218,8,,
838,14:49:00,14:49:00,219,9,,
838,14:49:00,14:49:00,220,10,,
838,14:50:00,14:50:00,1259,11,,
838,14:51:00,14:51:00,221,12,,
838,14:52:00,14:52:00,222,13,,
838,14:53:00,14:53:00,1247,14,,
838,14:57:00,14:57:00,2616,15,,
838,14:59:00,14:59:00,2612,16,,
838,15:00:00,15:00:00,254,17,,
838,15:02:00,15:02:00,1251,18,,
838,15:03:00,15:03:00,2564,19,,
838,15:05:00,15:05:00,382,20,,
838,15:10:00,15:10:00,2640,21,,
839,14:44:00,14:44:00,568,1,,
839,14:45:00,14:45:00,566,2,,
839,14:46:00,14:46:00,564,3,,
839,14:47:00,14:47:00,560,4,,
839,14:49:00,14:49:00,158,5,,
839,14:52:00,14:52:00,562,6,,
839,14:55:00,14:55:00,403,7,,
839,14:56:00,14:56:00,405,8,,
839,14:59:00,14:59:00,1267,9,,
839,15:03:00,15:03:00,413,10,,
839,15:04:00,15:04:00,163,11,,
839,15:05:00,15:05:00,529,12,,
839,15:06:00,15:06:00,526,13,,
839,15:09:00,15:09:00,465,14,,
839,15:18:00,15:18:00,444,15,,
839,15:23:00,15:23:00,109,16,,
839,15:32:00,15:32:00,709,17,,
839,15:34:00,15:34:00,711,18,,
840,14:45:00,14:45:00,2629,1,,
840,14:50:00,14:50:00,250,2,,
